chrom	start	end	strand	type	score	motif	NH1	NH2	F73	F83	F89	F99	F137	F147	F153	F163	F329	F339	F345	F355	F393	F403	F409	F419	event	event_type	introns	location	distance_from_authentic	transcript
chrX	1378477	1378688	-	sj	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intronic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic/exonic	NA	NM_002183.4
chrX	1378477	1378692	-	sj	68	4	68	0	0	0	0	37	0	31	0	0	0	0	0	0	0	0	0	0	unannotated intronic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic/exonic	NA	NM_002183.4
chrX	13785809	13938506	-	sj	2	22	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	"alternate intergenic donor @ -130857 (NM_001001994.3, NM_001318729.2)"	alternate donor	NA	intergenic	-130857	NM_001001995.3
chrX	1378765	1381022	+	sj	18	21	18	0	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_002183.4
chrX	1378813	1382367	-	sj	48	2	46	2	0	0	0	22	0	25	0	0	0	0	0	0	0	1	0	0	unannotated intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic	NA	NM_002183.4
chrX	1378813	1386681	-	sj	18	2	18	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/exonic	NA	NM_001636.4
chrX	1378869	1384638	-	sj	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_002183.4
chrX	137974398	138076824	-	sj	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	137975704	138078131	-	sj	2	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138040606	138780260	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138074630	138199512	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138075548	138780321	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1381105	1382390	+	sj	12	21	12	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	canonical exon 11-12 splicing	canonical	11	NA	NA	NM_002183.4
chrX	138201458	138781351	-	sj	3	2	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138203150	138235597	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138203731	138952884	-	sj	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138203845	138811016	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138235177	138460286	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138243391	138811379	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1382621	1383895	-	sj	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/exonic	NA	NM_002183.4
chrX	1382621	1386681	-	sj	17	2	17	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/exonic	NA	NM_001636.4
chrX	138279064	138364730	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138301569	138342643	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138342980	139264250	-	sj	2	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138343274	138460860	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138343274	138810473	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138343274	139145998	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138343303	138961902	-	sj	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1383566	1936798	-	sj	3	2	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1383916	1511054	-	sj	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_178129.5
chrX	1383916	1670028	-	sj	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1383916	2307639	-	sj	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_145177.3
chrX	1384033	1384126	-	sj	2	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1384082	2241058	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_145177.3
chrX	1384198	1384922	-	sj	2	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1384198	1384979	-	sj	4	2	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138460368	138951964	+	sj	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138460410	138782742	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138460813	138810425	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138460813	139145950	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138460835	139264518	+	sj	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138461833	138811379	+	sj	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138506351	139489480	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138530725	139489480	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1385554	1386681	-	sj	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/exonic	NA	NM_001636.4
chrX	138635656	138702983	-	sj	2	22	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_004114.5
chrX	1386594	1387366	-	sj	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_001636.4
chrX	1386673	1387382	-	sj	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_001636.4
chrX	1386760	1387278	-	sj	1328	22	1328	0	0	0	0	722	0	604	2	0	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_001636.4
chrX	1386821	1387278	-	sj	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	cryptic intron 3 acceptor @ -62	cryptic acceptor	3	intron 3	-62	NM_001636.4
chrX	1387420	1389240	-	sj	3077	22	3077	0	2	0	0	2058	0	1016	1	0	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_001636.4
chrX	1387420	1389257	-	sj	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	cryptic exon 2 donor @ -17	cryptic donor	2	exon 2	-17	NM_001636.4
chrX	138779697	139525067	-	sj	2	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138783223	138961902	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138821848	139525959	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138857680	138925392	-	sj	4	2	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	138857680	139204058	-	sj	6	22	6	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	alternate intergenic junction (NM_001139500.2 exon 2-3)	alternate intron	NA	intergenic	NA	unknown
chrX	1389728	1390191	-	sj	15	22	15	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	cryptic intron 1 donor @ +1708	cryptic donor	1	intron 1	1708	NM_001636.4
chrX	1389728	1391898	-	sj	3709	22	3709	0	1	0	0	2042	0	1666	0	0	0	0	0	0	0	0	0	0	canonical exon 1-2 splicing	canonical	1	NA	NA	NM_001636.4
chrX	1390291	1391898	-	sj	43	22	43	0	0	0	0	33	0	10	0	0	0	0	0	0	0	0	0	0	cryptic intron 1 acceptor @ -564	cryptic acceptor	1	intron 1	-564	NM_001636.4
chrX	1390294	1391898	-	sj	29	22	29	0	0	0	0	21	0	8	0	0	0	0	0	0	0	0	0	0	cryptic intron 1 acceptor @ -567	cryptic acceptor	1	intron 1	-567	NM_001636.4
chrX	139068167	139990186	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139068272	139373990	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139068413	139489480	+	sj	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1390691	1390928	+	sj	2	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic	NA	NM_001636.4
chrX	1390867	2201753	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_001636.4
chrX	139108218	139109953	-	sj	2	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139159486	139261676	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139174536	139671446	+	sj	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001171876.2
chrX	1391944	1391988	-	sj	4	0	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_001636.4
chrX	1391947	1392012	-	sj	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_001636.4
chrX	1391949	1392011	-	sj	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_001636.4
chrX	1391989	1392044	-	sj	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_001636.4
chrX	1391989	1392057	-	sj	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_001636.4
chrX	139264574	139594634	-	sj	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001171876.2
chrX	1392791	1392850	-	sj	8	4	8	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1392979	1393000	-	sj	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139373428	140147235	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139374411	140236867	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1393771	1394140	-	sj	2	4	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139440412	139528272	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139447945	139448061	-	sj	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139489696	139528566	-	sj	2	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139582504	139585065	-	sj	10	22	10	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	canonical exon 28-29 splicing	canonical	28	NA	NA	NM_001171876.2
chrX	139585179	139586377	-	sj	13	22	13	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	canonical exon 27-28 splicing	canonical	27	NA	NA	NM_001171876.2
chrX	139586488	139587715	-	sj	1	22	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 26-27 splicing	canonical	26	NA	NA	NM_001171876.2
chrX	139588439	139589834	-	sj	2	22	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 24-25 splicing	canonical	24	NA	NA	NM_001171876.2
chrX	139589928	139596548	-	sj	2	22	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 23-24 splicing	canonical	23	NA	NA	NM_001171876.2
chrX	139594606	139621758	-	sj	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001171876.2
chrX	139594606	139963942	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	NA
chrX	139596771	139597459	-	sj	9	22	9	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	canonical exon 22-23 splicing	canonical	22	NA	NA	NM_001171876.2
chrX	139597586	139598405	-	sj	12	22	12	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	canonical exon 21-22 splicing	canonical	21	NA	NA	NM_001171876.2
chrX	139598499	139602405	-	sj	7	22	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	canonical exon 20-21 splicing	canonical	20	NA	NA	NM_001171876.2
chrX	139604985	139605712	-	sj	4	22	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 17-18 splicing	canonical	17	NA	NA	NM_001171876.2
chrX	139605780	139607690	-	sj	1	22	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 16-17 splicing	canonical	16	NA	NA	NM_001171876.2
chrX	139607780	139610300	-	sj	1	22	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 15-16 splicing	canonical	15	NA	NA	NM_001171876.2
chrX	139610339	139613215	-	sj	1	22	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 14-15 splicing	canonical	14	NA	NA	NM_001171876.2
chrX	139613264	139614880	-	sj	3	22	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 13-14 splicing	canonical	13	NA	NA	NM_001171876.2
chrX	139615053	139616281	-	sj	2	22	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 12-13 splicing	canonical	12	NA	NA	NM_001171876.2
chrX	139616474	139617512	-	sj	5	22	5	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	canonical exon 11-12 splicing	canonical	11	NA	NA	NM_001171876.2
chrX	139617705	139619586	-	sj	3	22	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_001171876.2
chrX	139619707	139626192	-	sj	15	22	15	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	canonical exon 9-10 splicing	canonical	9	NA	NA	NM_001171876.2
chrX	1396208	1396238	+	sj	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139626308	139626622	-	sj	2	22	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 8-9 splicing	canonical	8	NA	NA	NM_001171876.2
chrX	139626757	139629694	-	sj	7	22	7	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	canonical exon 7-8 splicing	canonical	7	NA	NA	NM_001171876.2
chrX	139629845	139631394	-	sj	6	22	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	canonical exon 6-7 splicing	canonical	6	NA	NA	NM_001171876.2
chrX	139631512	139632334	-	sj	3	22	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	canonical exon 5-6 splicing	canonical	5	NA	NA	NM_001171876.2
chrX	139632455	139645567	-	sj	11	22	11	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	canonical exon 4-5 splicing	canonical	4	NA	NA	NM_001171876.2
chrX	139645659	139646788	-	sj	12	22	12	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_001171876.2
chrX	139646904	139651719	-	sj	3	22	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_001171876.2
chrX	1396937	1399859	-	sj	1	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1396944	1919113	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139695872	139708105	-	sj	4	2	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	cryptic intron 1 acceptor @ -44084	cryptic acceptor	1	intron 1	-44084	NM_001171876.2
chrX	139708251	139710571	-	sj	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	1397225	1398824	+	sj	14	21	14	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	alternate intergenic junction (NR_130733.1 exon 1-2)	alternate intron	NA	intergenic	NA	unknown
chrX	139728467	139728503	+	sj	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	exonic	NA	NM_001353812.2
chrX	139728963	139731650	-	sj	15	22	13	2	0	0	0	9	0	5	0	0	0	0	0	1	0	0	0	0	canonical exon 29-30 splicing	canonical	29	NA	NA	NM_001353812.2
chrX	139728963	139732434	-	sj	4	2	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	alternate exon 29 skipping/intron 28 donor @ +5482 (NM_001353811.2 exon 29-30)	"alternate exon skipping, donor"	"28, 29"	intron 28	5482	NM_001353812.2
chrX	139728963	139737730	-	sj	1	22	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	exon 29 skipping/cryptic intron 28 donor @ +186	"exon skipping, cryptic donor"	"28, 29"	intron 28	186	NM_001353812.2
chrX	139728963	139737915	-	sj	58	22	58	0	1	0	0	32	0	25	0	0	0	0	0	0	0	0	0	0	"alternate exon 29 skipping (NM_001010986.3, NM_001353810.2)"	alternate exon skipping	"28, 29"	NA	NA	NM_001353812.2
chrX	13973140	14469269	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	13973171	14897919	-	sj	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_152581.4
chrX	139731756	139737915	-	sj	12	22	12	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	canonical exon 28-29 splicing	canonical	28	NA	NA	NM_001353812.2
chrX	139732526	139737915	-	sj	4	22	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	alternate intron 28 acceptor @ -771 (NM_001353811.2 exon 28-29)	alternate acceptor	28	intron 28	-771	NM_001353812.2
chrX	139732602	140488813	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001353812.2
chrX	13973463	14733296	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	139737797	139737915	-	sj	2	22	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	cryptic intron 28 acceptor @ -6042	cryptic acceptor	28	intron 28	-6042	NM_001353812.2
chrX	139738070	139740990	-	sj	49	22	49	0	0	0	0	22	0	27	0	0	0	0	0	0	0	0	0	0	canonical exon 27-28 splicing	canonical	27	NA	NA	NM_001353812.2
chrX	139738070	139743558	-	sj	2	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	exon 27 skipping	exon skipping	"26, 27"	NA	NA	NM_001353812.2
chrX	139741095	139743558	-	sj	108	22	108	0	0	0	0	60	0	48	0	0	0	0	0	0	0	0	0	0	canonical exon 26-27 splicing	canonical	26	NA	NA	NM_001353812.2
chrX	139743625	139745721	-	sj	87	22	87	0	0	0	0	37	0	50	0	0	0	0	0	0	0	0	0	0	canonical exon 25-26 splicing	canonical	25	NA	NA	NM_001353812.2
chrX	139745858	139750024	-	sj	78	22	78	0	0	0	0	49	0	29	0	0	0	0	0	0	0	0	0	0	canonical exon 24-25 splicing	canonical	24	NA	NA	NM_001353812.2
chrX	139750153	139757807	-	sj	271	22	271	0	0	0	0	148	0	123	0	0	0	0	0	0	0	0	0	0	canonical exon 23-24 splicing	canonical	23	NA	NA	NM_001353812.2
chrX	139757868	139761960	-	sj	183	22	183	0	0	0	0	64	0	119	0	0	0	0	0	0	0	0	0	0	canonical exon 22-23 splicing	canonical	22	NA	NA	NM_001353812.2
chrX	139762107	139763315	-	sj	106	22	106	0	0	0	0	42	0	64	0	0	0	0	0	0	0	0	0	0	canonical exon 21-22 splicing	canonical	21	NA	NA	NM_001353812.2
chrX	139762107	139768259	-	sj	9	2	9	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	exon 21 skipping	exon skipping	"20, 21"	NA	NA	NM_001353812.2
chrX	139763419	139768259	-	sj	55	22	55	0	0	0	0	31	0	24	0	0	0	0	0	0	0	0	0	0	canonical exon 20-21 splicing	canonical	20	NA	NA	NM_001353812.2
chrX	139768435	139774689	-	sj	66	22	66	0	0	0	0	28	0	38	0	0	0	0	0	0	0	0	0	0	canonical exon 19-20 splicing	canonical	19	NA	NA	NM_001353812.2
chrX	139768435	139782546	-	sj	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	exon 19 skipping	exon skipping	"18, 19"	NA	NA	NM_001353812.2
chrX	139768454	139774689	-	sj	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	cryptic intron 19 acceptor @ -20	cryptic acceptor	19	intron 19	-20	NM_001353812.2
chrX	139774954	139782546	-	sj	158	22	158	0	0	0	0	74	0	84	0	0	0	0	0	0	0	0	0	0	canonical exon 18-19 splicing	canonical	18	NA	NA	NM_001353812.2
chrX	139782729	139783163	-	sj	152	22	152	0	0	0	0	62	0	90	0	0	0	0	0	0	0	0	0	0	canonical exon 17-18 splicing	canonical	17	NA	NA	NM_001353812.2
chrX	139783268	139783397	-	sj	2	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	cryptic intron 16 donor @ +1829	cryptic donor	16	intron 16	1829	NM_001353812.2
chrX	139783268	139785225	-	sj	71	22	71	0	0	0	0	31	0	40	0	0	0	0	0	0	0	0	0	0	canonical exon 16-17 splicing	canonical	16	NA	NA	NM_001353812.2
